,N,N,N_err,N_err,A_FB,A_FB_err,sin_W,sin_W_err,meanenergy_err
hemisphere,f,b,f,b,,,,,
meanenergy,,,,,,,,,
88.47630310058594,35.438451105610135,46.989422455242334,6.533514276878754,7.525268149746997,-0.11862228771888286,-0.017108182549540715,0.20028785197952054,0.0007180004600161265,0.006001617411814424
89.46658325195312,102.7159316144101,132.22567254483164,11.132118321458398,12.632840021718568,-0.10634257751203594,-0.009072581601819988,0.2029312166629083,0.0004074511394547407,0.006035174419619408
90.21985626220703,209.11027880384,236.95443479712634,15.898373438880716,16.92906826849238,-0.04570878577298255,-0.0032562578163288017,0.21914118650578948,0.00024087533695091434,0.0021872433805671947
91.2291030883789,1418.3605475746092,1488.136563318805,41.92954892464555,42.978276491382296,-0.005713910408642265,-0.0004960864146126545,0.23908946379960877,0.00011324015219625983,0.01804460801640626
91.96427917480469,293.9191406580178,263.81425682530437,18.865964878597758,17.867969094934676,0.08426319406540228,0.0025184194417338084,0.20810151303810745,0.00013029679348516263,0.004185791633925535
92.96228790283203,133.68423745540835,68.12129992171911,12.701605395420785,9.063529257877256,0.38707775689236623,0.02641260561329606,0.1601995549272854,0.000490820653818137,0.0014772155101738938
93.713623046875,147.8526405793226,121.59384639165012,13.361846453918442,12.112662461087025,0.19130457987916294,0.006553822508218176,0.18686908775555439,0.00020207791071914978,0.002391687109536469
